smiles,RF_homo,XGB_homo,RF_lumo,XGB_lumo,RF_gap,XGB_gap,score,rank
COC(=O)CC(C)=O.O=[PH]1OCCCCO1,-7.448291666666665,-6.6693587,0.09937066666666666,0.14647049,7.2859996666666555,7.427252,0.8618789100127517,1486
O=C1CCCO1.O=[PH]1OCCCCO1,-7.41384366666666,-6.9310155,-0.03181733333333331,0.25457284,7.459551333333326,7.4377275,0.8611402089904465,1487
CCCOC(C)=P,-7.952784999999991,-8.536439,0.2272733333333337,0.12021502,8.409995999999985,8.001559,0.8610507133692016,1488
CN(C)[PH](=N)N(C)C.O=C1CCCO1,-7.597141666666659,-7.413153,0.07423666666666665,0.01742148,7.568277999999992,7.9243264,0.8607253802754045,1489
BBr.C1CCCC1,-7.640376999999977,-7.25768,0.33335899999999974,0.070358075,7.7659566666666455,7.4071646,0.8604732684569432,1490
B1OBO1.COP(=O)(OC)OC,-7.565054999999978,-7.0601435,-0.07603366666666671,0.6281137,7.322614666666645,7.5341134,0.8603778472014736,1491
CCOBOCC.O=C1OCC(F)(F)O1,-7.726069333333332,-7.792799,0.14607999999999988,0.4665468,7.730554999999976,7.75069,0.8603127678347544,1492
OB(O)OB(O)O.c1ccc2ncccc2c1,-7.743825999999995,-7.7514796,0.10988499999999986,-0.26439542,7.873767833333334,8.164921,0.8602653218208958,1493
CCCCOC(=O)OCC(CC)P(=O)(Cl)Cl,-7.612851666666652,-7.5411325,0.059445333333333364,-0.1418841,7.457675333333317,8.267987,0.8596690838948402,1494
CCOC(C)=P,-7.97414499999999,-8.514739,0.22108333333333358,0.13461643,8.403052666666651,7.9943523,0.8595033611750913,1495
FC(F)C(F)(F)F.O=[PH]1OCCCCO1,-7.645062666666651,-7.615026,0.09622966666666642,0.68391854,7.7813849999999904,7.374781,0.8592421571310052,1496
COCCOC.OBO,-7.864204999999986,-7.8202696,0.17443499999999995,-0.20744528,7.74731133333331,8.33632,0.85910352183391,1497
CC1(C)OBOC1(C)C.C[PH](C)=O,-7.899792333333334,-7.7770925,0.06442166666666675,0.016353207,8.006615999999982,7.9857183,0.8590503625386381,1498
COB(CCOC(=O)OC(C)C)OC,-7.783071000000006,-7.839114,0.2117156666666673,0.34320146,7.70966133333331,7.884599,0.8587618988289458,1499
Bc1ccccc1.COCCOC,-7.846513333333325,-8.188833,0.08008333333333353,0.09476604,7.815715999999975,8.372039,0.8584763892143443,1500
O=P(F)(F)c1ccoc1,-7.859906999999994,-7.8161645,0.19507999999999992,0.26974595,8.080747666666666,7.6198163,0.8584259618394228,1501
c1ccc(P(=O)(c2ccc(C(F)(F)F)cc2)c3ccc(C(F)(F)F)cc3)cc1,-7.844898166666658,-8.03337,0.21120219047619046,0.25755575,7.885167166666647,7.961616,0.857930105008073,1502
CCCOC(=O)P,-8.014202333333317,-8.543875,0.13530333333333355,0.017715938,8.150062666666654,8.440762,0.8574061762340635,1503
OB(O)C1COCCO1,-7.731187666666652,-7.1927567,0.1742140476190478,0.5079535,7.813583333333327,7.1546273,0.8573756192032778,1504
F[B-](F)F.c1cscn1,-7.891589999999977,-8.022485,0.21322333333333318,0.11954745,7.971957333333328,7.999092,0.8570142875309892,1505
CCOP(=O)(OCC)OC(C)B1OC(C)(C)C(C)(C)O1,-7.7794033333333275,-7.5482717,0.07115299999999962,0.06922332,7.773235999999982,7.900781,0.8567086308171965,1506
F[B-](F)F.c1ccccc1,-8.054155833333315,-8.156927,0.17252999999999985,0.19001862,8.13207966666667,8.036002,0.8563362174524665,1507
B1OCCO1.c1cc[nH]c1,-7.968984999999988,-8.217357,0.10146999999999999,0.15853044,8.072124666666642,8.154195,0.8563127140154174,1508
CCCOC(C)=O.O=[PH]1OCCCCO1,-7.406941666666658,-6.9448767,-0.07434066666666654,-0.11217319,7.323356333333324,7.8617225,0.8562659310765661,1509
Bc1ccccc1.COC(=O)OC,-8.081898809523803,-8.233753,0.015791999999999976,0.24546006,7.998202333333318,8.32329,0.8561384483122625,1510
CC1(C)OBOC1(C)C.COBOC,-7.801922333333333,-7.6533046,0.040239666666666764,-0.024364905,7.754214666666649,8.103682,0.8556764238536938,1511
CCOB(OCC)c1cncs1,-7.7697583333333355,-7.5882034,-0.016395333333333338,0.044056963,7.61112433333331,8.16436,0.8555518558939683,1512
CN(C)[PH](=N)N(C)C.O=C1OC2CCCCC2O1,-7.735516999999994,-7.5317574,0.1056866666666665,-0.052614864,7.73589733333332,7.9522743,0.8555039483638787,1513
O=P(F)(F)C1CCCOC1,-7.747284833333333,-7.9448466,0.08889733333333309,0.11525368,7.774749999999998,8.118143,0.8553815487366916,1514
CN(C)[PH](=N)N(C)C.c1ccc2ncccc2c1,-7.72196799999999,-7.4780602,0.2651263333333336,-0.053247187,7.708988999999991,7.80556,0.8546874574798227,1515
[P+](C)(C)(C)CCCC,-7.691145333333316,-7.842473,0.29392999999999997,0.22707628,7.846066666666648,7.685693,0.8544600778243852,1516
CCOC(=O)OCB(c1ccccc1)c1ccccc1,-7.960043333333321,-7.7179203,0.09999733333333327,0.11904291,8.024191666666658,7.836837,0.8533671874030198,1517
COP(=O)(COP(=O)(OC)OC)OC,-7.686075999999987,-7.3694086,0.05725466666666682,-0.013448692,7.688801666666654,7.832403,0.8524891750185422,1518
BC.c1ccoc1,-7.938564666666664,-8.016174,0.3174723809523811,0.1261151,8.13856899999999,7.7567573,0.85239252634504,1519
O=C1OCC(F)(F)O1.O=[PH]1OCCCCO1,-7.623182999999984,-7.211543,0.059111333333333495,0.62545455,7.714496666666648,7.1594434,0.8522639782975503,1520
O=P(F)(F)c1ccc[nH]1,-7.746810999999992,-7.7971225,0.31322833333333366,0.3558133,7.906929333333329,7.5092025,0.8519925851545023,1521
C1CCOC1.CN(C)[PH](=N)N(C)C,-7.670035999999982,-7.62075,0.08970399999999995,0.13619103,7.733482999999993,7.8244886,0.8518606892114176,1522
O=P1(O)OCCCO1,-7.754929999999998,-8.398142,0.02513066666666675,0.8136058,7.899532333333351,7.8451533,0.8517868216791831,1523
COCCOC.OB(O)O,-7.863849999999988,-7.8448887,0.1564056666666668,-0.17218791,7.773006333333311,8.279002,0.8517235651012554,1524
COC(C)P(=O)(OC)OC,-7.578284999999989,-7.2712264,0.1171939999999993,0.5459418,7.547572999999993,7.349958,0.8515498521301272,1525
C1CCCCCC1.CCO[PH](=O)OCC,-7.486953333333316,-7.0837584,-0.05596466666666658,-0.18608698,7.284266333333323,8.082714,0.8514815823274304,1526
CC1(C)OC(=O)O1.FBF,-7.8369983333333195,-8.124198,0.015913380952380995,-0.04946703,8.122554999999986,8.1278925,0.8508770073613072,1527
CO[PH](=O)OC.N#CCOCCOCC#N,-7.485012666666651,-7.13484,0.2047336666666671,0.19718666,7.529128999999984,7.386449,0.8504257198562137,1528
CCC(=O)OC.CCOBOCC,-7.810237333333333,-8.104835,0.1304233333333335,0.05637503,7.715957999999973,8.33096,0.8501426258258173,1529
CC(C)OC(=O)OC(C)B(c1ccccc1)c1ccccc1,-7.907154999999991,-7.741817,0.04348600000000002,0.07572495,7.987767833333324,7.9093018,0.8499497613883893,1530
B=S1(=O)CCC1,-7.759862999999982,-8.361001,0.20389404761904756,-0.23748969,8.270364999999998,8.093632,0.849630401000959,1531
C1CCCCC1.F[B-](F)F,-7.840203499999985,-7.7663765,0.06575333333333337,0.32556316,7.780231666666654,7.8783355,0.8494239035982454,1532
C1CCCC1.CN(C)[PH](=N)N(C)C,-7.6586273333333175,-7.623092,0.2919293333333331,0.07312109,7.628417999999981,7.8055673,0.8492966907139059,1533
COC(C)P(=O)(Cl)Cl,-7.742766666666658,-8.044015,0.08510999999999981,0.55449265,8.147629999999989,7.457581,0.8489653669023509,1534
B1OCCCCCO1.CO[PH](=O)OC,-7.533458666666662,-7.2990804,-0.1594126666666666,-0.21482554,7.489299999999969,8.159407,0.8487247455017988,1535
O=P(F)(F)C1CCCO1,-7.722245000000002,-7.9484587,0.12678899999999976,0.13938826,7.686025666666659,8.110961,0.8487183641593283,1536
O=P(F)(F)P1(=O)OCCCCO1,-7.816872333333328,-7.687287,0.005985666666666695,0.26789853,7.997777333333326,7.667638,0.8485417830657638,1537
B1OCCO1.CCOC(=O)OC,-7.906027666666654,-7.824274,0.19302566666666732,0.28755945,7.7083459999999775,7.968839,0.8479795416940665,1538
O=P(F)(F)c1ccccn1,-7.783078333333325,-7.786192,0.362823333333334,0.5535361,7.804945666666657,7.424503,0.8479530797644932,1539
FB(F)B1OCCCCCO1,-7.794053499999997,-7.77064,-0.10425266666666672,0.19086106,7.7726586666666515,8.074513,0.8477216701294714,1540
COCCOC.OB(O)OB(O)O,-7.8331949999999955,-7.9170837,0.14078900000000014,-0.06328016,7.713635666666642,8.279044,0.8476204788976704,1541
FBF.c1ccoc1,-7.9145009999999845,-8.084328,0.22467999999999969,0.1837879,8.051378666666668,7.878265,0.8473745940590729,1542
FBF.c1ccc2ncccc2c1,-7.651079999999999,-7.369043,0.09304333333333326,0.10322776,7.734016666666668,7.620439,0.8473133763799274,1543
CCOC(=O)OP,-8.10492999999997,-8.473825,0.2900433333333341,-0.040824782,8.263530666666647,8.220019,0.8472794659140801,1544
CCOB(OCC)c1ccco1,-7.858825,-7.6893654,-0.031176,0.32495564,7.61803433333331,8.058735,0.8471922337154982,1545
CCCOC(C)=O.FBF,-7.848568999999995,-8.147838,0.12888333333333332,0.06516146,7.939758333333313,8.146863,0.8469699864513287,1546
CCCOC(C)=O.F[B-](F)F,-7.853445666666656,-8.212499,0.1471783333333335,-0.010823047,8.005288333333322,8.169536,0.8455264373003581,1547
F[B-](F)F.c1ccncc1,-7.869088999999976,-8.1810875,0.23530666666666633,0.13464549,8.008020666666662,7.979769,0.8455243290024148,1548
FBF.c1ccccc1,-7.835218095238081,-8.103223,0.14943,0.17339388,8.02000466666668,7.917472,0.8451527504401986,1549
FC(F)(F)C(F)(F)C(F)(F)F.O=[PH]1OCCCCO1,-7.646730666666647,-7.4780507,-0.018203999999999967,0.6311059,7.707806666666654,7.4005117,0.8448817603169769,1550
CCC#N.FBF,-7.823998333333328,-8.307229,0.19562000000000004,0.32200742,7.965516000000007,7.967691,0.8446013952781706,1551
c1ccc(cc1)B(c1ccccc1)c1cnccn1,-7.803937142857135,-7.6556287,0.09294333333333328,0.3828785,7.822164833333319,7.6360865,0.8440886626679216,1552
CCOBOCC.CCOC(C)=O,-7.828857333333337,-8.104835,0.11651000000000011,-0.14853336,7.80986299999997,8.382834,0.8436821995394168,1553
FBF.c1ccncc1,-7.801774999999987,-8.087632,0.23916999999999988,0.17441589,7.9454160000000025,7.8790545,0.8435209153425243,1554
CCOB(OCC)c1ccoc1,-7.882145000000005,-7.807701,0.012147999999999978,0.3231113,7.636729333333308,8.096573,0.8434724195910084,1555
BC.FC(F)(F)C(F)(F)F,-7.8488487619047485,-7.705827,0.20664033333333381,-0.13054517,7.977013333333329,7.84842,0.8432995702128516,1556
BBr.c1ccsc1,-7.815927999999983,-8.033793,0.4575749999999999,0.05054063,8.05608899999999,7.6664877,0.8432744658131965,1557
CP(=O)(O)O.O=C1OCCO1,-7.404400999999972,-6.8371725,0.24425166666666648,-0.1538208,7.555284999999986,7.2733593,0.8430574638350978,1558
B1OBO1.CC1(C)OC(=O)O1,-7.840739999999993,-8.103725,-0.03383500000000004,-0.052554462,7.803146666666648,8.434992,0.8429994663247045,1559
CCC#N.F[B-](F)F,-7.979984166666654,-8.328409,0.2174233333333331,0.17521207,8.050050333333331,8.101277,0.8429018432524855,1560
BC.c1ccccc1,-7.884020666666661,-8.078928,0.29483000000000004,0.1359228,8.125031666666658,7.736971,0.8425711352362466,1561
BBr.c1ccncc1,-7.730671333333319,-8.033793,0.4783799999999997,0.10111346,8.03178699999999,7.567109,0.842033523327661,1562
CCOP(=O)(OCC)C1CCCOC1,-7.587156333333319,-7.6036673,-0.011616666666666654,-0.029081829,7.591999666666662,8.041641,0.8419998671873667,1563
O=P(F)(F)C1CCCCCC1,-7.836464833333326,-7.7793136,0.30156133333333324,0.41620013,7.882705,7.4987297,0.8415844011937157,1564
CCOC(C)=O.OB(O)OB(O)O,-7.83924999999999,-8.162262,0.2694943333333334,-0.018826824,8.152306166666662,7.868279,0.841490361398527,1565
c1ccc(cc1)B(c1ccccc1)c1cscn1,-7.813007142857135,-7.6570277,0.11900999999999994,0.41026005,7.906100166666652,7.5056458,0.8412344618079626,1566
c1ccc(P(=O)(c2ccc(F)cc2)c3ccc(F)cc3)cc1,-7.830780666666662,-7.7835093,0.24162400000000006,0.239791,7.763269166666662,7.7920837,0.8411393440893491,1567
F[B-](F)F.c1cnccn1,-7.926257333333307,-7.966167,0.18744666666666648,0.16432182,7.920258999999995,7.940191,0.8409915861858877,1568
O=C1OCCC1P(=O)(F)F,-7.764027666666671,-7.7188716,0.3103047142857147,0.05817983,8.021434999999983,7.516847,0.8404942192392943,1569
BC.C1CCC1,-7.725711666666656,-7.6165385,0.23550666666666692,0.13643344,7.888533333333318,7.540946,0.8403493549474867,1570
B=S(=O)(OC)OC,-8.059938333333307,-8.315527,0.1751333333333333,0.019555086,8.159489999999998,8.174125,0.8396064121409399,1571
C1CCC1.CCOBOCC,-7.734837333333325,-7.3889647,0.06560400000000008,0.27091753,7.71426499999997,7.573418,0.8394445603542282,1572
PC1CCCCCC1,-7.50290899999999,-7.2479386,0.22637333333333343,-0.03539482,7.730554999999982,7.386552,0.8394410032567601,1573
O=C1OCC(C(F)(F)F)O1.O=[PH](Oc1ccccc1)Oc1ccccc1,-7.789604999999986,-7.50127,0.14726033333333327,-0.08796164,7.703687666666657,7.9171333,0.8394277815177049,1574
CCCOC(=O)CB1OC(C)(C)C(C)(C)O1,-7.728515666666672,-7.629814,0.05479500000000014,0.07624478,7.664052666666655,7.9530716,0.839331346828275,1575
COC(=O)OCB(c1ccccc1)c1ccccc1,-7.952434999999992,-7.8131657,0.008366666666666694,0.12623592,8.036021999999988,7.883764,0.8393074459067811,1576
B1OCCO1.C[P+](C)C,-7.621665999999979,-6.7395387,0.0743183333333333,-0.11837054,7.754517999999981,7.244927,0.8391004543908354,1577
F[B-](F)F.c1cc[nH]c1,-7.966408999999979,-8.109879,0.22793666666666632,0.12465028,7.986010666666663,7.9983535,0.8383177401656257,1578
C1CCCCC1.CCO[PH](=O)OCC,-7.54726666666666,-7.2172675,-0.03553466666666657,-0.186939,7.4363363333333234,7.9950705,0.8382301810045871,1579
COC(=O)CC(C)=O.O=[PH](Oc1ccccc1)Oc1ccccc1,-7.6789123333333285,-7.5342317,0.17738400000000001,-0.108085535,7.671210499999997,7.8760734,0.8378799423560861,1580
O=C1CCCO1.O=[PH](O)O,-7.356892333333322,-7.222864,0.20814000000000024,0.051225957,7.468231666666659,7.458933,0.8373743294799771,1581
BBr.c1ccccc1,-7.854836333333316,-8.033793,0.40593833333333296,0.086813696,8.070778333333326,7.6615257,0.8370791488793787,1582
C1CCSC1.OB(O)OB(O)O,-7.757606999999988,-7.8904424,0.17915066666666687,-0.04971206,7.738532999999989,8.08411,0.8367370375731826,1583
CCOP(=O)(OCC)C1CCSC1,-7.6787726666666565,-7.4727025,-0.013983333333333327,0.050771717,7.653863333333323,7.865539,0.8366774635221521,1584
BC.C1CCCCCC1,-7.643388666666652,-7.1670403,0.20528333333333354,-0.03223229,7.67507833333331,7.4845862,0.8363262189902563,1585
CC1(C)OB(P(=O)(F)F)OC1(C)C,-7.765890666666657,-7.69973,0.1461616666666664,0.2202626,8.061126999999978,7.4435854,0.8360630315432998,1586
FBF.FC(F)(F)C(F)(F)F,-7.848304761904756,-7.7756352,0.16675733333333326,-0.119821094,8.016371666666663,7.843023,0.8353283332485688,1587
CCCCOC(=O)OCCC(C)P(=O)(F)F,-7.857433333333327,-8.015492,0.1698356666666668,-0.060324613,7.862343333333312,8.134275,0.8348115461056964,1588
CCOP(=O)(OCC)C1CCC(=O)O1,-7.587922666666655,-7.3853397,0.2012856666666671,0.57453734,7.654065666666657,7.1643763,0.8340724750865305,1589
CCOB(OCC)c1cccs1,-7.829681666666664,-7.737818,-0.002711333333333318,-0.019084204,7.767902999999981,8.093584,0.8339031668932049,1590
CC1(C)OBOC1(C)C.FBF,-7.793694999999998,-7.565375,-0.02340833333333333,0.3412854,8.01739299999999,7.4321904,0.8337377670961361,1591
B1OCCO1.CP(C)C,-7.634245999999979,-6.7395387,0.05107833333333345,-0.118014835,7.754297999999983,7.244927,0.8337368102336642,1592
C1COCCOCCO1.CN(C)[PH](=N)N(C)C,-7.592835333333318,-7.535992,0.16902285714285734,0.07691916,7.714438333333328,7.6135116,0.833157159994323,1593
c1ccc(P(=O)(c2ccc(C)cc2)c3ccc(C)cc3)cc1,-7.764965666666658,-7.575872,0.25634499999999993,0.12340724,7.92002983333333,7.466094,0.8330619639930656,1594
O=C1CCCO1.O=[PH](Cl)Cl,-7.43857999999999,-7.3170643,0.014366666666666642,-0.07095138,7.5068216666666565,7.767343,0.8329985924224452,1595
c1ccc(cc1)B(c1ccccc1)c1ccsc1,-7.865363809523808,-7.6347747,0.2568433333333334,0.29996726,7.875661833333328,7.496069,0.8328469722710423,1596
CC1(C)OBOC1(C)C.O=[PH](Cl)Cl,-7.735965666666661,-7.702432,-0.05297166666666658,-0.10610687,7.878040999999984,7.9839277,0.8327722915262914,1597
CC1(C)OBOC1(C)C.CN(C)[PH](=N)N(C)C,-7.786730666666667,-7.4582753,0.03699100000000009,-0.0034117363,7.711920999999985,7.8591266,0.8324955053953502,1598
B(c1ccccc1)(c2ccccc2)c3ccccc3,-7.900677142857144,-7.656671,0.14062333333333324,0.31726256,7.835646166666662,7.649841,0.8321780551938507,1599
c1ccc(B(c2ccccc2)c2ccccc2)cc1,-7.900677142857144,-7.656671,0.14062333333333324,0.31726256,7.835646166666662,7.649841,0.8321780551938507,1600
c1ccc(B(c2ccccc2)c3ccccc3)cc1,-7.900677142857144,-7.656671,0.14062333333333324,0.31726256,7.835646166666662,7.649841,0.8321780551938507,1601
CCOB(OCC)C(C)OC(=O)OCC,-7.7579179999999965,-7.702418,0.11471666666666656,-0.01344246,7.675886333333316,8.001299,0.8315778009091628,1602
C1CCNCC1.CCO[PH](=O)OCC,-7.549872666666664,-7.1494613,0.007077999999999997,-0.3307353,7.429556333333319,7.9946527,0.831393131479802,1603
CCOB(OCC)c1ccccn1,-7.861743809523806,-8.078564,-0.01105533333333332,0.16713239,7.673157999999976,8.321045,0.8312060182974434,1604
COP(=O)(OC)C1CCOCC1,-7.547212666666659,-7.5655184,-0.05794933333333324,0.37631124,7.49231966666665,7.7592072,0.8311500125762281,1605
O=C1CCCO1.O[PH](O)=S,-7.331853999999986,-7.233485,0.25701166666666697,0.04358254,7.37135333333332,7.482345,0.8310279352315701,1606
c1ccc(P(=O)(c2ccc(Cl)cc2)c3ccc(Cl)cc3)cc1,-7.834608999999988,-7.624704,0.28739666666666663,0.1392246,7.973877166666668,7.4556127,0.8309942231713157,1607
B1OCCO1.OB(O)OB(O)O,-7.959134999999995,-8.185005,0.16651166666666664,-0.08546568,8.078649333333324,8.122255,0.830716801969519,1608
CC1(C)OBOC1(C)C.CCOC(=O)OCC,-7.851916666666658,-7.586792,0.11452566666666664,0.042314228,7.722649999999985,7.892153,0.8306802425734148,1609
O=C1CCC(B(c2ccccc2)c2ccccc2)O1,-7.749883999999993,-7.386271,-0.0524166666666666,0.0837402,7.792797999999986,7.6847444,0.8297837511945949,1610
CCOP(=O)(OCC)C1CCCCO1,-7.583146333333319,-7.602744,0.038874000000000054,-0.020539869,7.6494469999999986,7.874202,0.8295963092542786,1611
COCCOCB1OC(C)(C)C(C)(C)O1,-7.798350666666667,-7.71939,0.04132733333333346,-0.100058965,7.665954333333321,8.163362,0.8293923444144622,1612
F[B-](F)F.O=c1occo1,-8.07604066666664,-8.146957,-0.0010100000000000076,0.1493922,8.031336666666668,8.171365,0.8293479109368205,1613
CC1(C)OBOC1(C)C.CCOC(C)=O,-7.768254000000002,-7.594446,-0.007564333333333342,-0.17171587,7.664387333333312,8.138793,0.8293390070817108,1614
c1ccc(cc1)B(c1ccccc1)c1ccco1,-7.903251142857139,-7.8083925,0.030486666666666683,0.39025307,7.927133166666657,7.685489,0.8288888787901367,1615
FBF.c1cnccn1,-7.852561666666653,-7.983726,0.2110066666666665,0.17779393,7.9787058571428595,7.7483087,0.8282798396955862,1616
CCCCOC(=O)OCCC(C)B(F)F,-7.769904666666669,-7.726312,0.04993166666666677,0.015742606,7.775554999999981,7.9353294,0.8275955042101879,1617
CCOB(CCOC(=O)OC(C)C)OCC,-7.771613666666674,-7.9069176,0.15588733333333357,-0.08619898,7.70256633333331,8.141887,0.8275641763686523,1618
CCOB(OCC)c1cccnc1,-7.85613333333333,-8.168596,-0.002642000000000003,0.17238466,7.697867999999976,8.33076,0.82747755993466,1619
CCOB(OCC)c1ccncc1,-7.8825933333333325,-8.168875,-0.010405333333333324,0.16645855,7.726267999999974,8.33076,0.8270933714044526,1620
c1ccc(P(=O)(c2ccccc2)C3=CC=CC=C3)cc1,-7.818163571428564,-7.576076,0.2626416666666666,0.12340724,7.967753833333331,7.423477,0.8270175964977744,1621
c1ccc(P(=O)(c2ccccc2)c3ccccc3)cc1,-7.818163571428564,-7.576076,0.2626416666666666,0.12340724,7.967753833333331,7.423477,0.8270175964977744,1622
CC(=O)CC(=O)OCB1OC(C)(C)C(C)(C)O1,-7.638298333333329,-7.4974985,0.12458033333333318,-0.092208676,7.703696999999978,7.7588277,0.8269911590157237,1623
OB(O)O.c1ccncc1,-7.842155999999991,-8.025436,0.17483666666666664,0.005709556,8.020904666666679,7.877652,0.8266544401727525,1624
c1ccc(cc1)B(c1ccccc1)c1cccs1,-7.852603809523796,-7.788054,0.1969133333333334,0.29996726,7.993577166666656,7.496006,0.826350054761074,1625
COP(=O)(OC)c1ccccn1,-7.566110476190478,-7.3382125,0.09671733333333324,0.61939627,7.5622679999999916,7.208955,0.8260131576766137,1626
c1ccc(cc1)B(c1ccccc1)c1cncs1,-7.815860476190469,-7.6537013,0.1313866666666666,0.37156788,7.94568283333332,7.4089937,0.825944224903373,1627
B1(OP(=O)(OC)OC)OCCO1,-7.442200999999969,-7.1925554,-0.11465600000000023,0.6127008,7.505182666666654,7.226475,0.8258247445886,1628
CCC#N.CO[PH](=O)OC,-7.455783999999972,-7.3104887,0.054800000000000154,-0.18550245,7.469744999999987,7.8312306,0.8256488547565004,1629
CO[PH](=O)OC.O=c1occo1,-7.661588999999985,-7.270732,-0.13882866666666707,-0.3982907,7.583214999999991,8.147046,0.8256361748758323,1630
BBr.c1ccoc1,-7.904788666666649,-8.032997,0.40109000000000006,0.059859995,8.072372333333323,7.6628647,0.8255220331960729,1631
CCOB(OCC)C1CCNC1=O,-7.694266666666671,-7.626795,0.0811763333333333,0.19838826,7.588604666666648,7.817156,0.8249275682138246,1632
CCOP(=O)(OCC)C1CCCS1,-7.704085999999995,-7.4578614,-0.016031999999999953,0.050771717,7.60496899999999,7.863691,0.8246508146472324,1633
O=C1OCC(C(F)(F)F)O1.O=[PH](F)F,-7.7302849999999905,-7.852648,0.16315004761904767,-0.14947096,7.903788333333312,7.8953567,0.8244409443578644,1634
N#CCCCC#N.O=[PH]1OCCCCO1,-7.4010559999999765,-7.079775,0.04562333333333342,-0.26858932,7.362494999999985,7.7867503,0.8242795371690761,1635
BBr.c1cscn1,-7.722110666666655,-8.033753,0.47204500000000016,0.03818683,7.974954999999977,7.580533,0.8242527706982705,1636
O=S1(=O)CCCC1.O=[PH](Oc1ccccc1)Oc1ccccc1,-7.853415333333327,-8.109352,0.11621666666666655,0.15024471,7.606992666666667,8.284583,0.82386924183248,1637
CCOP(=O)(OCC)C1CCNCC1,-7.650637999999995,-7.536777,0.0038673333333333424,-0.08940963,7.668689666666661,7.904723,0.8237389698390563,1638
Bc1ccoc1,-7.755691999999996,-7.75315,0.2504757142857148,-0.05460326,7.772705333333317,7.829555,0.8235066437953762,1639
Bc1ccccc1.CCOC(=O)OC,-8.05039914285713,-8.29502,0.17205933333333367,-0.083121754,8.133543999999983,8.173256,0.8228877340009095,1640
C1COCCOCCO1.CO[PH](=O)OC,-7.456504666666652,-7.053183,0.04897500000000012,0.066525005,7.376244999999978,7.532926,0.8227060554279544,1641
COP(=O)(OC)C1CCOC1,-7.561165999999992,-7.539755,-0.025845333333333213,0.40191764,7.388271666666655,7.7685795,0.8226429452658963,1642
